3,2,Wet,41.5
3,3,Wet,41.5
3,4,Wet,41.5
3,5,Wet,41.5
3,6,Wet,41.5
3,7,Wet,41.5
3,8,Wet,41.5
4,4,Wet,0
4,6,Wet,0
4,8,Wet,0
5,1,Wet,0
5,2,Wet,0
5,3,Wet,0
5,4,Wet,0
5,5,Wet,0
5,6,Wet,0
5,7,Wet,0
5,8,Wet,0
6,1,Wet,0
6,2,Wet,0
6,3,Wet,0
6,4,Wet,0
6,5,Wet,0
6,6,Wet,0
6,7,Wet,0
6,8,Wet,0
7,1,Wet,0
7,2,Wet,0
7,3,Wet,0
7,4,Wet,0
7,5,Wet,0
7,6,Wet,0
7,7,Wet,0
7,8,Wet,0
8,1,Wet,92.3
8,2,Wet,128.8
8,3,Wet,138.6
8,4,Wet,371
8,5,Wet,253.2
8,6,Wet,510.1
8,7,Wet,151.8
9,1,Wet,7.8
9,2,Wet,61.4
9,4,Wet,139.9
9,5,Wet,139.9
9,6,Wet,159.6
9,7,Wet,7.8
10,1,Wet,92.3
10,2,Wet,131.5
10,3,Wet,226.7
10,4,Wet,384.3
10,5,Wet,258.5
10,6,Wet,526.1
11,1,Wet,95
11,2,Wet,136.8
11,3,Wet,149.2
11,4,Wet,418.9
11,5,Wet,277.1
11,6,Wet,571.3
11,7,Wet,170.4
12,1,Wet,92.3
12,3,Wet,141.2
12,4,Wet,140
12,5,Wet,226.7
12,6,Wet,342.5
13,1,Wet,92.3
13,2,Wet,131.5
13,3,Wet,141.2
13,4,Wet,384.3
13,5,Wet,221.7
13,6,Wet,526.1
13,7,Wet,157.1
14,1,Wet,94.2
14,2,Wet,133.3
14,3,Wet,228.5
14,4,Wet,260.3
14,5,Wet,143.1
14,6,Wet,158.9
14,7,Wet,228.5
15,1,Wet,50.1
15,2,Wet,50.1
15,3,Wet,50.1
15,4,Wet,65.3
15,5,Wet,65.3
15,6,Wet,65.3
15,7,Wet,50.1
16,1,Wet,62.9
16,2,Wet,73.5
16,3,Wet,142.3
16,4,Wet,199
16,6,Wet,406.6
16,7,Wet,62.9
17,1,Wet,190.7
17,2,Wet,147.3
17,7,Wet,190.7
18,1,Wet,426.2
18,3,Wet,363.2
18,4,Wet,456.7
18,5,Wet,363.2
18,6,Wet,655.1
19,1,Wet,188.5
19,3,Wet,230.4
19,4,Wet,262.2
19,5,Wet,230.4
19,6,Wet,529.8
20,1,Wet,459.5
20,3,Wet,393.2
20,4,Wet,486.9
20,5,Wet,393.2
20,6,Wet,704
21,1,Wet,426.2
21,3,Wet,363.2
21,4,Wet,456.7
21,5,Wet,363.2
21,6,Wet,655.1
22,1,Wet,113.3
22,2,Wet,92.4
22,3,Wet,113.3
22,4,Wet,130.1
22,5,Wet,130.1
22,6,Wet,130.1
22,7,Wet,113.3
23,1,Wet,69.8
23,2,Wet,95.4
23,3,Wet,340.5
23,4,Wet,464.3
23,5,Wet,464.3
23,6,Wet,614
23,7,Wet,436.6
24,1,Wet,50.1
24,2,Wet,53.4
24,3,Wet,53.4
24,4,Wet,53.4
24,5,Wet,53.4
24,6,Wet,53.4
24,7,Wet,50.1
25,1,Wet,22.4
25,2,Wet,147.9
25,3,Wet,331.5
25,4,Wet,300.8
25,5,Wet,184.5
25,6,Wet,332.4
25,7,Wet,182.7
