CLASS HABITAT-TYPE-GROUP
NAME B1
HABITAT-TYPES 170:171:172:320:322:323:324:330:350:370
CLIMAX-SPECIES DF:PP
SERAL-SPECIES DF:PP:LP:L:CW:MC
END

CLASS ALL-VEG-TYPES
947
DF-LP,VLTS,1,2,SUCCESSION:DF/VLMU/3:0:LIGHT-LP-MPB:DF-LP/LARGE/3:0:LIGHT-WSBW:DF/VLMU/3:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF-LP/VLTS/2:0:DF-BEETLE:DF-LP/MTS/2:0:SEVERE-LP-MPB:DF/LARGE/3:0:SEVERE-WSBW:DF/LARGE/2:0,DF-LP:850:20
L-DF-PP,MTS,1,4,SUCCESSION:L-DF-PP/MMU/4:96:PP-MPB:L-DF/MEDIUM/3:0:LIGHT-WSBW:L-DF-PP/MMU/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/MEDIUM/2:2:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/MTS/3:2:ROOT-DISEASE:L-PP/MEDIUM/2:0:SEVERE-WSBW:L-DF-PP/MTS/2:0,L-DF-PP:380:280
L-DF-PP,MTS,1,3,SUCCESSION:L-DF-PP/MMU/4:96:PP-MPB:L-DF/MEDIUM/2:0:LIGHT-WSBW:L-DF-PP/MMU/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/MEDIUM/2:2:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/MTS/2:2:ROOT-DISEASE:L-PP/MEDIUM/2:0:SEVERE-WSBW:L-DF-PP/MTS/2:0,EARLY-SERAL:620:147:L-DF-PP:380:150:LATE-SERAL:561:188
L-DF-PP,MTS,1,2,SUCCESSION:L-DF-PP/MMU/3:96:PP-MPB:L-DF/MEDIUM/2:0:LIGHT-WSBW:L-DF-PP/MMU/3:0:MIXED-SEVERITY-FIRE:L-DF-PP/MEDIUM/2:2:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/MTS/2:2:ROOT-DISEASE:L-PP/MEDIUM/2:0:SEVERE-WSBW:L-DF-PP/MTS/2:0,EARLY-SERAL:642:79:L-DF-PP:380:20:LATE-SERAL:621:33
DF-LP,SS,4,4,SUCCESSION:DF-LP/PTS/4:0:MIXED-SEVERITY-FIRE:DF/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF-LP/POLE/2:0,DF-LP:70:310
L-DF-LP,MMU,2,3,SUCCESSION:L-DF-LP/LMU/3:0:LIGHT-LP-MPB:L-DF/LARGE/3:0:MIXED-SEVERITY-FIRE:L-DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-LP/LARGE/2:0:DF-BEETLE:L-LP/LMU/2:0:SEVERE-LP-MPB:L-DF/LARGE/2:0,L-DF-PP:338:132:L-DF-LP:465:160
QA-MC,SS,1,4,SUCCESSION:QA-MC/SS2/4:0:MIXED-SEVERITY-FIRE:QA/SS/3:0:STAND-REPLACING-FIRE:QA/SS/3:0:LIGHT-SEVERITY-FIRE:QA/SS/3:0,QA-MC:40:280
QA-MC,SS,1,3,SUCCESSION:QA-MC/SS2/4:0:MIXED-SEVERITY-FIRE:QA/SS/3:0:STAND-REPLACING-FIRE:QA/SS/3:0:LIGHT-SEVERITY-FIRE:QA/SS/3:0,QA-MC:40:150
QA-MC,SS,1,2,SUCCESSION:QA-MC/SS2/3:0:MIXED-SEVERITY-FIRE:QA/SS/2:0:STAND-REPLACING-FIRE:QA/SS/2:0:LIGHT-SEVERITY-FIRE:QA/SS/2:0,QA-MC:40:20
LP,MEDIUM,4,3,SUCCESSION:LP/MEDIUM5/3:0:LIGHT-LP-MPB:LP/MEDIUM/3:0:MIXED-SEVERITY-FIRE:LP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:LP/MTS4/3:0:SEVERE-LP-MPB:NATIVE-FORBS/OPEN-HERB/1:0,LP:345:180
DF,LTS,1,4,SUCCESSION:DF/LMU/4:0:LIGHT-WSBW:DF/LMU/3:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF/LTS/3:0:DF-BEETLE:DF/MMU/2:0:ROOT-DISEASE:DF/MMU/2:0:SEVERE-WSBW:DF/LARGE/2:0,DF:610:280
DF,LTS,1,3,SUCCESSION:DF/LMU/3:0:LIGHT-WSBW:DF/LMU/3:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF/LTS/2:0:DF-BEETLE:DF/MMU/2:0:ROOT-DISEASE:DF/MMU/2:0:SEVERE-WSBW:DF/LARGE/2:0,DF:610:150
DF,LTS,1,2,SUCCESSION:DF/LMU/3:0:LIGHT-WSBW:DF/LMU/3:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF/LTS/2:0:DF-BEETLE:DF/MMU/2:0:ROOT-DISEASE:DF/MMU/2:0:SEVERE-WSBW:DF/LARGE/2:0,DF:610:20:PP-DF:579:73
L-PP-LP,LMU,4,4,SUCCESSION:L-PP-LP/LMU5/4:0:LIGHT-LP-MPB:L-PP/LARGE/3:0:PP-MPB:L-PP/LARGE/2:0:MIXED-SEVERITY-FIRE:L-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP-LP/LARGE/3:0:SEVERE-LP-MPB:L-PP/LARGE/2:0,L-PP-LP:720:310
L-DF,LARGE,1,4,SUCCESSION:L-DF/LMU2/4:0:LIGHT-WSBW:L-DF/LMU/4:0:MIXED-SEVERITY-FIRE:L-DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF/LARGE2/3:0:DF-BEETLE:L/LARGE/2:0:ROOT-DISEASE:L-DF/LMU/2:0:SEVERE-WSBW:L-DF/LARGE/2:0,L-DF:530:280:QA-MC:568:426:CW-MC:630:433
L-PP-LP,LMU,4,3,SUCCESSION:L-PP-LP/LMU5/4:0:LIGHT-LP-MPB:L-PP/LARGE/3:0:PP-MPB:L-PP/LARGE/2:0:MIXED-SEVERITY-FIRE:L-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP-LP/LARGE/2:0:SEVERE-LP-MPB:L-PP/LARGE/2:0,L-PP-LP:720:180
L-DF,LARGE,1,3,SUCCESSION:L-DF/LMU2/4:0:LIGHT-WSBW:L-DF/LMU/3:0:MIXED-SEVERITY-FIRE:L-DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF/LARGE2/3:0:DF-BEETLE:L/LARGE/2:0:ROOT-DISEASE:L-DF/LMU/2:0:SEVERE-WSBW:L-DF/LARGE/2:0,EARLY-SERAL:681:155:L-DF:530:150:L-DF-PP:447:217:QA-MC:581:239:L-DF-LP:600:221:LATE-SERAL:654:192:CW-MC:667:261
L-DF,LARGE,1,2,SUCCESSION:L-DF/LMU2/3:0:LIGHT-WSBW:L-DF/LARGE2/2:0:MIXED-SEVERITY-FIRE:L-DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF/LARGE2/2:0:DF-BEETLE:L/LARGE/2:0:ROOT-DISEASE:L-DF/LMU/2:0:SEVERE-WSBW:L-DF/LARGE/2:0,EARLY-SERAL:580:7:L-DF-GF:604:5:L-DF:530:20:L-DF-PP:471:89:L-DF-LP:603:76:LATE-SERAL:507:78:L-LP-DF-GF:613:9
DF-LP,LMU,1,4,SUCCESSION:DF-LP/LMU2/4:0:LIGHT-LP-MPB:DF-LP/MEDIUM/3:0:LIGHT-WSBW:DF-LP/LARGE/4:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF-LP/LARGE/3:0:DF-BEETLE:LP/LMU/2:0:SEVERE-LP-MPB:DF/MEDIUM/3:0:ROOT-DISEASE:DF/MMU/2:0:SEVERE-WSBW:DF-LP/LARGE/2:0,DF-LP:690:280
DF-LP,LMU,1,3,SUCCESSION:DF-LP/LMU/4:0:LIGHT-LP-MPB:DF-LP/MEDIUM/3:0:LIGHT-WSBW:DF-LP/LMU/4:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF-LP/LARGE/3:0:DF-BEETLE:LP/LMU/2:0:SEVERE-LP-MPB:DF/MEDIUM/3:0:ROOT-DISEASE:DF/MMU/2:0:SEVERE-WSBW:DF-LP/LARGE/2:0,DF-LP:690:150:LP:785:318
DF-LP,SS,2,4,SUCCESSION:DF-LP/SS3/4:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,DF-LP:50:290
DF-LP,LMU,1,2,SUCCESSION:DF-LP/LMU/3:0:LIGHT-LP-MPB:DF-LP/MEDIUM/3:0:LIGHT-WSBW:DF-LP/LMU/3:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF-LP/LARGE/3:0:DF-BEETLE:LP/LMU/2:0:SEVERE-LP-MPB:DF/MEDIUM/3:0:ROOT-DISEASE:DF/MMU/2:0:SEVERE-WSBW:DF-LP/LARGE/2:0,DF-LP:690:20
DF-LP,SS,2,3,SUCCESSION:DF-LP/SS3/3:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,DF-LP:50:160
L-DF-PP,POLE,1,4,SUCCESSION:L-DF-PP/PTS/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/POLE/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/POLE/2:0:ROOT-DISEASE:L-PP/POLE/3:0,L-DF-PP:135:280
DF-LP,SS,2,2,SUCCESSION:DF-LP/SS3/2:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,DF-LP:50:30
L-DF-PP,POLE,1,3,SUCCESSION:L-DF-PP/PTS/3:0:MIXED-SEVERITY-FIRE:L-DF-PP/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/POLE/2:0:ROOT-DISEASE:L-PP/POLE/2:0,EARLY-SERAL:154:367:L-DF-PP:135:150:LATE-SERAL:186:264
L-DF-PP,POLE,1,2,SUCCESSION:L-DF-PP/PTS/2:0:MIXED-SEVERITY-FIRE:L-DF-PP/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/POLE/2:0:ROOT-DISEASE:L-PP/POLE/2:0,EARLY-SERAL:262:18:L-DF-PP:135:20:LATE-SERAL:239:27
LP,MEDIUM,2,3,SUCCESSION:LP/MEDIUM3/3:0:LIGHT-LP-MPB:LP/MEDIUM/3:0:MIXED-SEVERITY-FIRE:LP/MEDIUM/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:LP/MTS2/3:0:SEVERE-LP-MPB:NATIVE-FORBS/OPEN-HERB/1:0,LP:325:160
L-PP-LP,LMU,2,4,SUCCESSION:L-PP-LP/LMU3/4:0:LIGHT-LP-MPB:L-PP/LARGE/3:0:PP-MPB:L-PP/LARGE/2:0:MIXED-SEVERITY-FIRE:L-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP-LP/LARGE/3:0:SEVERE-LP-MPB:L-PP/LARGE/2:0,L-PP-LP:700:290
L-PP-LP,LMU,2,3,SUCCESSION:L-PP-LP/LMU3/3:0:LIGHT-LP-MPB:L-PP/LARGE/3:0:PP-MPB:L-PP/LARGE/2:0:MIXED-SEVERITY-FIRE:L-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP-LP/LARGE/2:0:SEVERE-LP-MPB:L-PP/LARGE/2:0,L-PP-LP:700:160
L-DF-LP,PTS,1,4,SUCCESSION:L-DF-LP/PTS2/4:0:MIXED-SEVERITY-FIRE:L-DF/POLE/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-LP/POLE/2:0,L-DF-PP:200:197:L-DF-LP:180:280
L-DF-LP,PTS,1,3,SUCCESSION:L-DF-LP/PTS2/3:0:MIXED-SEVERITY-FIRE:L-DF/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-LP/POLE/2:0,L-DF-PP:182:122:L-DF-LP:180:150
L-DF-LP,PTS,1,2,SUCCESSION:L-DF-LP/PTS2/2:0:MIXED-SEVERITY-FIRE:L-DF/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-LP/POLE/2:0,L-DF-PP:186:19:L-DF-LP:180:20
DF-PP-LP,SS,1,4,SUCCESSION:DF-PP-LP/SS2/4:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,DF-PP-PP:63:186:DF-PP-LP:40:280
DF-PP-LP,SS,1,3,SUCCESSION:DF-PP-LP/SS2/3:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,DF-PP-PP:66:114:DF-PP-LP:40:150
DF-PP-LP,SS,1,2,SUCCESSION:DF-PP-LP/SS2/2:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,DF-PP-PP:69:12:DF-PP-LP:40:20
L-PP,LMU,2,4,SUCCESSION:L-DF-PP/LMU/4:0:PP-MPB:L-PP/LMU/3:0:MIXED-SEVERITY-FIRE:L-PP/LMU/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP/LMU/4:0:DF-BEETLE:L-PP/LMU/2:0,L-PP:700:290
L-PP,LMU,2,3,SUCCESSION:L-DF-PP/LMU/3:0:PP-MPB:L-PP/LMU/3:0:MIXED-SEVERITY-FIRE:L-PP/LMU/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP/LMU/3:0:DF-BEETLE:L-PP/LMU/2:0,L-PP:700:160
L-DF-PP,MMU,1,4,SUCCESSION:L-DF-PP/MMU2/4:0:PP-MPB:L-DF/MEDIUM/2:0:MIXED-SEVERITY-FIRE:L-DF-PP/MEDIUM/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/MEDIUM/3:0:ROOT-DISEASE:L-PP/MEDIUM/2:0,L-DF-PP:455:280:L:507:363:L-PP:450:442
L,POLE,1,4,SUCCESSION:L/PTS/4:0:MIXED-SEVERITY-FIRE:L/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L/POLE/3:0,L:135:280
L-DF-PP,MMU,1,3,SUCCESSION:L-DF-PP/MMU2/3:0:PP-MPB:L-DF/MEDIUM/2:0:MIXED-SEVERITY-FIRE:L-DF-PP/MEDIUM/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/MEDIUM/3:0:ROOT-DISEASE:L-PP/MEDIUM/2:0,L-DF-PP:455:150:L:505:194
L,POLE,1,3,SUCCESSION:L/PTS/3:0:MIXED-SEVERITY-FIRE:L/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L/POLE/2:0,L-DF-PP:243:135:L:135:150
L-DF-PP,MMU,1,2,SUCCESSION:L-DF-PP/MMU/3:0:PP-MPB:L-DF/MEDIUM/2:0:MIXED-SEVERITY-FIRE:L-DF-PP/MEDIUM/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/MEDIUM/2:0:ROOT-DISEASE:L-PP/MEDIUM/2:0,L-DF-PP:455:20
L,POLE,1,2,SUCCESSION:L/PTS/2:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L/POLE/2:0,L-DF-PP:262:54:L:135:20
QA,SS,1,4,SUCCESSION:QA-MC/SS2/4:0:MIXED-SEVERITY-FIRE:QA/SS/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:QA/SS/3:0,QA:40:280
QA,SS,1,3,SUCCESSION:QA-MC/SS2/4:0:MIXED-SEVERITY-FIRE:QA/SS/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:QA/SS/3:0,QA:40:150:QA-MC:111:368
QA,SS,1,2,SUCCESSION:QA-MC/SS2/3:0:MIXED-SEVERITY-FIRE:QA/SS/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:QA/SS/2:0,QA:40:20:QA-MC:110:208
DF,LMU,1,4,SUCCESSION:DF/LMU2/4:0:LIGHT-WSBW:DF/LMU/3:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF/LTS/2:0:DF-BEETLE:DF/MMU/2:0:ROOT-DISEASE:DF/MMU/2:0:SEVERE-WSBW:DF/LARGE/2:0,DF-LP:843:393:L-DF:862:398:DF:690:280:LP:940:379:PP-DF:836:430
LATE-SERAL,MMU,3,4,SUCCESSION:LATE-SERAL/LMU/4:0:LIGHT-LP-MPB:EARLY-SERAL/LARGE/3:0:MIXED-SEVERITY-FIRE:L-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/LARGE/3:0:SEVERE-LP-MPB:L-DF/LARGE/2:0,LATE-SERAL:475:300:L-LP-DF-GF:407:388
DF,LMU,1,3,SUCCESSION:DF/LMU2/3:0:LIGHT-WSBW:DF/LMU/3:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF/LTS/2:0:DF-BEETLE:DF/MMU/2:0:ROOT-DISEASE:DF/MMU/2:0:SEVERE-WSBW:DF/LARGE/2:0,DF-LP:825:238:DF:690:150:LP:941:212:DF-GF:751:287:PP-DF:830:277
DF,LMU,1,2,SUCCESSION:DF/LMU2/3:0:LIGHT-WSBW:DF/LMU/3:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF/LTS/2:0:DF-BEETLE:DF/MMU/2:0:ROOT-DISEASE:DF/MMU/2:0:SEVERE-WSBW:DF/LARGE/2:0,DF-LP:822:77:DF:690:20:PP-DF:830:109
DF,SS,2,4,SUCCESSION:DF/SS3/4:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,DF:50:290
DF,SS,2,3,SUCCESSION:DF/SS3/3:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,DF:50:160
L-DF-PP,VLMU,9,4,SUCCESSION:L-DF-PP/VLMU10/4:0:PP-MPB:L-DF/LMU/3:0:LIGHT-WSBW:L-DF-PP/VLMU10/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/VERY-LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/VLMU/3:0:DF-BEETLE:L-PP/LMU/2:0:SEVERE-WSBW:L-DF-PP/VLTS/2:0,L-DF-PP:1035:360
DF,SS,2,2,SUCCESSION:DF/SS3/2:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,DF:50:30
L-DF-PP,MMU,2,4,SUCCESSION:L-DF-PP/MMU3/4:0:PP-MPB:L-DF/MEDIUM/2:0:MIXED-SEVERITY-FIRE:L-DF-PP/MEDIUM/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/MEDIUM/3:0:ROOT-DISEASE:L-PP/MEDIUM/2:0,L-DF-PP:465:290
L-DF-PP,MMU,2,3,SUCCESSION:L-DF-PP/LMU/3:0:PP-MPB:L-DF/LARGE/2:0:MIXED-SEVERITY-FIRE:L-DF-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/LARGE/3:0:DF-BEETLE:L-PP/LMU/2:0:ROOT-DISEASE:L-PP/MEDIUM/2:0,L-DF-PP:465:160
QA-MC,LARGE,1,4,SUCCESSION:QA-MC/LARGE2/4:0:MIXED-SEVERITY-FIRE:QA/SS/3:0:STAND-REPLACING-FIRE:QA/SS/3:0:LIGHT-SEVERITY-FIRE:QA/SS/3:0,QA:677:362:QA-MC:530:280
QA-MC,LARGE,1,3,SUCCESSION:QA-MC/LARGE2/4:0:MIXED-SEVERITY-FIRE:QA/SS/3:0:STAND-REPLACING-FIRE:QA/SS/3:0:LIGHT-SEVERITY-FIRE:QA/SS/3:0,QA:678:220:QA-MC:530:150
QA-MC,LARGE,1,2,SUCCESSION:QA-MC/LARGE2/3:0:MIXED-SEVERITY-FIRE:QA/SS/2:0:STAND-REPLACING-FIRE:QA/SS/2:0:LIGHT-SEVERITY-FIRE:QA/SS/2:0,QA-MC:530:20
L-DF-PP,VLMU,7,4,SUCCESSION:L-DF-PP/VLMU8/4:0:PP-MPB:L-DF/LMU/3:0:LIGHT-WSBW:L-DF-PP/VLMU8/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/VERY-LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/VLMU/3:0:DF-BEETLE:L-PP/LMU/2:0:SEVERE-WSBW:L-DF-PP/VLTS/2:0,L-DF-PP:1015:340
DF-LP,PTS,4,4,SUCCESSION:DF-LP/MMU/4:0:MIXED-SEVERITY-FIRE:LP/MEDIUM/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF-LP/MEDIUM/3:0:ROOT-DISEASE:DF/PMU/2:0,DF-LP:210:310
L-DF,LARGE,3,4,SUCCESSION:L-DF/LMU4/4:0:LIGHT-WSBW:L-DF/LMU/4:0:MIXED-SEVERITY-FIRE:L-DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF/LARGE4/4:0:DF-BEETLE:L/LARGE/2:0:ROOT-DISEASE:L-DF/LMU/2:0:SEVERE-WSBW:L-DF/LARGE3/2:0,L-DF:550:300
L-LP,SS,1,4,SUCCESSION:L-LP/SS2/4:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,L-LP:40:280
L-DF,LARGE,3,3,SUCCESSION:L-DF/LMU4/4:0:LIGHT-WSBW:L-DF/LMU/3:0:MIXED-SEVERITY-FIRE:L-DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF/LARGE4/2:0:DF-BEETLE:L/LARGE/2:0:ROOT-DISEASE:L-DF/LMU/2:0:SEVERE-WSBW:L-DF/LARGE3/2:0,L-DF:550:170
L-LP,SS,1,3,SUCCESSION:L-LP/SS2/3:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,L-LP:40:150
L-DF,LARGE,3,2,SUCCESSION:L-DF/LMU4/3:0:LIGHT-WSBW:L-DF/LARGE4/2:0:MIXED-SEVERITY-FIRE:L-DF/LARGE3/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF/LARGE4/2:0:DF-BEETLE:L/LARGE/2:0:ROOT-DISEASE:L-DF/LMU/2:0:SEVERE-WSBW:L-DF/LARGE3/2:0,L-DF:550:40
